PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_MATURITYLEVEL;REQUIREMENTS_ATTRIBUTES_ASSESSMENTSTATUS;REQUIREMENTS_ATTRIBUTES_CLOUDAPPLICABILITY;REQUIREMENTS_ATTRIBUTES_MITIGATEDTHREATS;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_RATIONALESTATEMENT;REQUIREMENTS_ATTRIBUTES_IMPACTSTATEMENT;REQUIREMENTS_ATTRIBUTES_REMEDIATIONPROCEDURE;REQUIREMENTS_ATTRIBUTES_AUDITPROCEDURE;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_REFERENCES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-3.1;Multi-factor authentication is used to authenticate users to their organisation's online services that process, store or communicate their organisation's sensitive data.;3 Multi-factor authentication;ML1;Manual;partial;Credential stuffing, Password reuse compromise, Unauthorised access to internal services;MFA on the organisation's own AWS-hosted online services that handle sensitive data. Prowler verifies MFA on root, IAM users with console access, IAM admins and Directory Service. Whether a given service handles 'sensitive data' is a classification call the operator must make.;MFA prevents credential-only compromise.;"Sensitive-data classification is procedural; Prowler verifies MFA presence on the underlying identity surface.";Enable hardware MFA on root and admin IAM users. Require MFA for all IAM users with console access. Enable MFA on Directory Service. Configure CloudWatch metric filter for non-MFA sign-ins.;Run the listed checks. Manually classify which services hold sensitive data and confirm MFA coverage.;ASD Essential Eight ML1 - Multi-factor authentication - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;MFA is not enabled for root account.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:mfa;<root_account>;iam_root_hardware_mfa_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-3.7;Multi-factor authentication uses either: something users have and something users know, or something users have that is unlocked by something users know or are.;3 Multi-factor authentication;ML1;Manual;limited;Single-factor compromise, Knowledge-only authentication;MFA factor type. AWS IAM API does not surface the underlying authenticator type granularly, only whether MFA is virtual or hardware. Hardware MFA on root + admin is the strongest signal Prowler can give.;MFA must combine factor categories - knowledge alone doesn't qualify.;Prowler cannot universally verify factor type for every identity. Hardware MFA detection is the closest proxy.;Prefer hardware MFA on privileged identities.;Run the listed checks. Manually review IdP audit feed for factor distribution.;ASD Essential Eight ML1 - Multi-factor authentication - clause 7.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;MFA is not enabled for root account.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:mfa;<root_account>;iam_root_hardware_mfa_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-3.1;Multi-factor authentication is used to authenticate users to their organisation's online services that process, store or communicate their organisation's sensitive data.;3 Multi-factor authentication;ML1;Manual;partial;Credential stuffing, Password reuse compromise, Unauthorised access to internal services;MFA on the organisation's own AWS-hosted online services that handle sensitive data. Prowler verifies MFA on root, IAM users with console access, IAM admins and Directory Service. Whether a given service handles 'sensitive data' is a classification call the operator must make.;MFA prevents credential-only compromise.;"Sensitive-data classification is procedural; Prowler verifies MFA presence on the underlying identity surface.";Enable hardware MFA on root and admin IAM users. Require MFA for all IAM users with console access. Enable MFA on Directory Service. Configure CloudWatch metric filter for non-MFA sign-ins.;Run the listed checks. Manually classify which services hold sensitive data and confirm MFA coverage.;ASD Essential Eight ML1 - Multi-factor authentication - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;MFA is not enabled for root account.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:root;<root_account>;iam_root_mfa_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-4.2;Privileged users are assigned a dedicated privileged user account to be used solely for duties requiring privileged access.;4 Restrict administrative privileges;ML1;Manual;partial;Compromise of dual-purpose accounts, Privilege accumulation;Privileged AWS access should be exercised through dedicated identities (separate IAM users / dedicated permission sets), not through a daily-driver identity. Prowler can detect IAM users carrying admin policies but cannot infer whether they are dedicated.;Dual-purpose accounts (admin + daily) increase blast radius of credential theft.;"Prowler flags admin-bearing identities; the operator must verify each is dedicated to privileged duties.";Use IAM Identity Center permission sets or dedicated IAM users with admin policies, separated from daily-driver identities.;"Run listed checks; manually verify each admin identity is dedicated.";ASD Essential Eight ML1 - Restrict administrative privileges - clause 2.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;User <root_account> does not have access keys or uses the access keys configured.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:root;<root_account>;iam_user_no_setup_initial_access_key;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-4.2;Privileged users are assigned a dedicated privileged user account to be used solely for duties requiring privileged access.;4 Restrict administrative privileges;ML1;Manual;partial;Compromise of dual-purpose accounts, Privilege accumulation;Privileged AWS access should be exercised through dedicated identities (separate IAM users / dedicated permission sets), not through a daily-driver identity. Prowler can detect IAM users carrying admin policies but cannot infer whether they are dedicated.;Dual-purpose accounts (admin + daily) increase blast radius of credential theft.;"Prowler flags admin-bearing identities; the operator must verify each is dedicated to privileged duties.";Use IAM Identity Center permission sets or dedicated IAM users with admin policies, separated from daily-driver identities.;"Run listed checks; manually verify each admin identity is dedicated.";ASD Essential Eight ML1 - Restrict administrative privileges - clause 2.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;User <root_account> does not have 2 active access keys.;arn:aws:iam::<SANDBOX_ACCOUNT_ID>:root;<root_account>;iam_user_two_active_access_key;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-1.1;An automated method of asset discovery is used at least fortnightly to support the detection of assets for subsequent vulnerability scanning activities.;1 Patch applications;ML1;Automated;partial;Shadow IT, Unmanaged vulnerable assets;Asset discovery in AWS is delivered by AWS Config (resource recorder), SSM Inventory and Inspector v2's continuous coverage. The fortnightly cadence itself is not directly observable from AWS APIs - what is observable is whether the discovery mechanisms are enabled.;Vulnerability scanning is only as good as the asset coverage it has. Continuous AWS-native discovery is the cloud equivalent of fortnightly asset discovery.;Cadence verification is procedural - Prowler verifies the discovery mechanism is enabled, not that it ran in the last fortnight.;Enable AWS Config recorders in every region. Ensure all EC2 instances are managed by SSM. Enable Inspector v2.;Verify the listed checks pass.;ASD Essential Eight ML1 - Patch applications - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-1.2;A vulnerability scanner with an up-to-date vulnerability database is used for vulnerability scanning activities.;1 Patch applications;ML1;Automated;partial;Stale vulnerability data, Missed CVE coverage;"Inspector v2 is AWS's managed vulnerability scanner; AWS keeps its vulnerability database up to date.";An out-of-date scanner cannot detect newly disclosed vulnerabilities.;Coverage is limited to AWS-resident workloads (EC2, ECR, Lambda). Endpoints (workstations, browsers, Office) are out of scope.;Enable Inspector v2 across all regions and ensure all eligible resources are enrolled.;Verify Inspector v2 is enabled.;ASD Essential Eight ML1 - Patch applications - clause 2.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-1.3;A vulnerability scanner is used at least daily to identify missing patches or updates for vulnerabilities in online services.;1 Patch applications;ML1;Manual;partial;Late detection of internet-facing vulnerabilities;Inspector v2 performs continuous scanning of AWS-hosted online services (Lambda, ECR-backed containers, EC2 with internet exposure). The 'at least daily' cadence is implicit in continuous scanning.;Internet-facing services are weaponised fastest after a vulnerability is disclosed.;"Cadence cannot be evidenced by a single scan; requires Inspector audit history.";Enable Inspector v2 with all scan types relevant to the service surface (EC2, ECR, Lambda).;Verify Inspector v2 enabled and review finding age distribution.;ASD Essential Eight ML1 - Patch applications - clause 3.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-2.1;An automated method of asset discovery is used at least fortnightly to support the detection of assets for subsequent vulnerability scanning activities.;2 Patch operating systems;ML1;Automated;full;Unmanaged hosts, OS-level shadow IT;"Same asset-discovery clause as 1.1, applied here to operating systems. AWS Config + SSM Inventory continuously discovers EC2 instances and their OS metadata; Inspector v2 enrols them automatically.";OS vulnerability scanning depends on asset coverage.;;"Enable AWS Config in every region; ensure all EC2 are SSM-managed; enable Inspector v2.";Run all listed checks.;ASD Essential Eight ML1 - Patch operating systems - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-2.2;A vulnerability scanner with an up-to-date vulnerability database is used for vulnerability scanning activities.;2 Patch operating systems;ML1;Automated;full;Stale OS vulnerability data;Inspector v2 is AWS's managed OS vulnerability scanner with continuously updated database.;Same rationale as 1.2 applied to OS scanning.;;Enable Inspector v2 in all regions.;Verify Inspector v2 is enabled.;ASD Essential Eight ML1 - Patch operating systems - clause 2.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-2.3;A vulnerability scanner is used at least daily to identify missing patches or updates for vulnerabilities in operating systems of internet-facing servers and internet-facing network devices.;2 Patch operating systems;ML1;Manual;partial;Late detection of OS vulnerabilities on exposed hosts;Internet-facing servers in AWS map to EC2 with public IP / behind public ALB / NLB. Inspector v2 performs continuous OS scanning. Network devices (firewalls, routers) inside customer VPC are typically appliance AMIs - scanned by Inspector when SSM-managed.;Internet-facing OS surface is the primary entry point for opportunistic attacks.;"Daily cadence implicit in continuous scanning; not directly verifiable.";Enable Inspector v2 EC2 scanning. Ensure network appliances are SSM-managed where possible.;Verify Inspector v2 enabled with EC2 scan type. Manually verify cadence via finding history.;ASD Essential Eight ML1 - Patch operating systems - clause 3.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-2.4;A vulnerability scanner is used at least fortnightly to identify missing patches or updates for vulnerabilities in operating systems of workstations, non-internet-facing servers and non-internet-facing network devices.;2 Patch operating systems;ML1;Manual;partial;Lateral movement via unpatched internal hosts;Workstations are out of AWS infrastructure scope. Non-internet-facing EC2 servers and appliance AMIs are scanned by Inspector v2 when SSM-managed.;Internal hosts still carry lateral-movement risk.;Workstation scanning is endpoint-management territory.;Ensure internal EC2 are SSM-managed and Inspector v2 covers them. For workstations, use endpoint vulnerability tooling.;Manual review.;ASD Essential Eight ML1 - Patch operating systems - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Inspector2 is not enabled in this account.;arn:aws:inspector2:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:inspector2;Inspector2;inspector2_is_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-8.3;Backups of data, applications and settings are retained in a secure and resilient manner.;8 Regular backups;ML1;Automated;full;Backup tampering, Backup exfiltration, Regional outage destroying backups;Secure: encryption + no public exposure. Resilient: cross-region replication / multi-AZ vault placement / lifecycle. Prowler covers both.;A public or unencrypted backup is a data breach in waiting.;;Enforce encryption on Backup vaults and recovery points, RDS snapshots. Block public access on EBS / RDS / DocumentDB / Neptune snapshots account-wide. Enable S3 cross-region replication for critical buckets.;Run all listed checks.;ASD Essential Eight ML1 - Regular backups - clause 3.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> does not have correct cross region replication configuration.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_cross_region_replication;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-8.3;Backups of data, applications and settings are retained in a secure and resilient manner.;8 Regular backups;ML1;Automated;full;Backup tampering, Backup exfiltration, Regional outage destroying backups;Secure: encryption + no public exposure. Resilient: cross-region replication / multi-AZ vault placement / lifecycle. Prowler covers both.;A public or unencrypted backup is a data breach in waiting.;;Enforce encryption on Backup vaults and recovery points, RDS snapshots. Block public access on EBS / RDS / DocumentDB / Neptune snapshots account-wide. Enable S3 cross-region replication for critical buckets.;Run all listed checks.;ASD Essential Eight ML1 - Regular backups - clause 3.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;S3 Bucket range-customer-data-<SANDBOX_ACCOUNT_ID> does not have correct cross region replication configuration.;arn:aws:s3:::range-customer-data-<SANDBOX_ACCOUNT_ID>;range-customer-data-<SANDBOX_ACCOUNT_ID>;s3_bucket_cross_region_replication;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;E8-8.2;Backups of data, applications and settings are synchronised to enable restoration to a common point in time.;8 Regular backups;ML1;Automated;partial;Inconsistent recovery state, Application-level corruption from partial restore;Common-point-in-time recovery is delivered by DynamoDB PITR, Aurora backtrack, RDS automated backups and S3 versioning.;Without coordinated PIT, restoration produces an inconsistent state across services.;Coordinated multi-service PIT remains an architectural decision.;Enable DynamoDB PITR, Aurora backtrack, RDS automated backups and S3 versioning on all critical data stores.;Run listed checks.;ASD Essential Eight ML1 - Regular backups - clause 2.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> has versioning disabled.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_object_versioning;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
